area,code,region,item,base,ssp126,ssp585,ssp126_diff,ssp585_diff,ssp126_ratio,ssp585_ratio
Albania,ALB,Europe South,"Sweeteners, Other",1000.0,986.8792301987409,944.7582054767109,-13.120769801259144,-55.24179452328906,-1.3120769801259091,-5.524179452328903
Albania,ALB,Europe South,Tea (including mate),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,ALB,Europe South,Tobacco,1438.0,1438.0,1438.0,0.0,0.0,0.0,0.0
Albania,ALB,Europe South,Tomatoes and products,313000.0,313000.0,313000.0,0.0,0.0,0.0,0.0
Albania,ALB,Europe South,"Vegetables, Other",870000.0,870000.0,870000.0,0.0,0.0,0.0,0.0
Albania,ALB,Europe South,Wheat and products,233000.0,246538.5132981569,248965.43788985736,13538.513298156904,15965.437889857363,5.81052072882271,6.852119266033196
Albania,ALB,Europe South,Wine,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0
Albania,ALB,Europe South,Wool (Clean Eq.),2831.0,2830.400124138854,2829.2812214473183,-0.599875861145847,-1.7187785526816697,-0.02118953942584767,-0.06071277120034413
Albania,ALB,Europe South,Yams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Abaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Alcohol, Non-Food",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Apples and products,567000.0,567000.0,567000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Asses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Bananas,235.0,235.0,235.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Barley and products,1213000.0,964515.2051317986,964515.2051317986,-248484.79486820137,-248484.79486820137,-20.485143847337294,-20.485143847337294
Algeria,DZA,Africa North,Beans,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Beer,135000.0,107345.05580609466,107345.05580609466,-27654.944193905336,-27654.944193905336,-20.485143847337284,-20.485143847337284
Algeria,DZA,Africa North,"Beverages, Alcoholic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Beverages, Fermented",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Bovine Meat,144000.0,139752.4294347136,140195.1137114954,-4247.570565286413,-3804.886288504611,-2.949701781448899,-2.642282144794872
Algeria,DZA,Africa North,Buffaloes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Butter, Ghee",5000.0,4691.257273506034,4742.688945787702,-308.7427264939661,-257.3110542122977,-6.174854529879326,-5.1462210842459495
Algeria,DZA,Africa North,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Camels,46066.0,43871.490689701815,44244.00973280048,-2194.5093102981846,-1821.9902671995223,-4.763837342721711,-3.955173592670347
Algeria,DZA,Africa North,Cassava and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Cattle,529154.0,511229.9389973451,514307.87739486276,-17924.061002654897,-14846.122605137236,-3.387305208437408,-2.805633635035776
Algeria,DZA,Africa North,"Cereals, Other",269.0,269.0,269.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Citrus, Other",1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Cloves,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Cocoa Beans and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Coconut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Coconuts - Incl Copra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Coffee and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Copra Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Cotton lint,28.0,28.0,28.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Cottonseed,54.0,54.0,54.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Cottonseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Cottonseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Dates,1152000.0,1152000.0,1152000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Eggs,308000.0,235439.53181588158,244922.76917977375,-72560.46818411842,-63077.23082022625,-23.55859356627221,-20.479620396177356
Algeria,DZA,Africa North,"Fats, Animals, Raw",12000.0,11730.50062363324,11766.316835601196,-269.49937636676077,-233.68316439880437,-2.2458281363896715,-1.9473597033233703
Algeria,DZA,Africa North,"Fish, Seafood",104880.0,49393.52589474732,49393.52589474732,-55486.47410525268,-55486.47410525268,-52.904723593871736,-52.904723593871736
Algeria,DZA,Africa North,Fodder crops,4090713.0,4090713.0,4090713.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Fruits, Other",927000.0,927000.0,927000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Goats,1845444.0,1815730.8913910706,1820842.6488889465,-29713.10860892944,-24601.35111105349,-1.6100791250739377,-1.3330857566554943
Algeria,DZA,Africa North,Grapefruit and products,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Grapes and products (excl wine),554000.0,554000.0,554000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Grazing,22232517.0,22232517.0,22232517.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Groundnut Cake,33570.0,27680.573660117083,27680.573660117083,-5889.426339882917,-5889.426339882917,-17.543718617464755,-17.543718617464755
Algeria,DZA,Africa North,Groundnut Oil,30000.0,24736.88441476058,24736.88441476058,-5263.115585239419,-5263.115585239419,-17.543718617464734,-17.543718617464734
Algeria,DZA,Africa North,Groundnuts (Shelled Eq),12000.0,12000.0,12000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Hides and skins,73795.00000000001,71798.2320764534,72015.41683288284,-1996.7679235466203,-1779.5831671171763,-2.7058309147592885,-2.4115226873327122
Algeria,DZA,Africa North,Honey,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Hops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Horses,2698.0,2569.4702186840077,2591.2881383050058,-128.5297813159923,-106.71186169499424,-4.763891079169468,-3.9552209671977145
Algeria,DZA,Africa North,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Lemons, Limes and products",85000.0,85000.0,85000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Maize Germ Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Maize and products,3000.0,3761.538803549364,2710.2493114830672,761.5388035493638,-289.75068851693277,25.384626784978792,-9.658356283897762
Algeria,DZA,Africa North,"Meat, Other",16000.000000000002,14154.373883227352,14430.578064964095,-1845.6261167726498,-1569.4219350359072,-11.53516322982906,-9.808887093974416
Algeria,DZA,Africa North,Milk - Excluding Butter,3355000.0,3147833.630522549,3182344.282623548,-207166.36947745085,-172655.71737645194,-6.1748545298793145,-5.146221084245961
Algeria,DZA,Africa North,Millet and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Mules,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Mutton & Goat Meat,354999.99999999994,349492.53679352143,350316.9932665717,-5507.463206478511,-4683.006733428221,-1.5513980863319787,-1.3191568263178133
Algeria,DZA,Africa North,Nuts and products,61000.0,61000.0,61000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Oats,69000.0,62933.23531396111,62933.23531396111,-6066.764686038892,-6066.764686038892,-8.792412588462161,-8.792412588462161
Algeria,DZA,Africa North,"Offals, Edible",69000.0,62525.026669027684,63373.57928885587,-6474.973330972316,-5626.420711144128,-9.384019320249736,-8.15423291470163
Algeria,DZA,Africa North,"Oil, palm fruit",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Oilcrops Oil, Other",28000.0,28000.0,28000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Oilcrops, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Olive Oil,122000.0,109278.13461580283,109278.13461580283,-12721.865384197168,-12721.865384197168,-10.42775851163702,-10.42775851163702
Algeria,DZA,Africa North,Olives (including preserved),1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Onions,1666000.0,1666000.0,1666000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Oranges, Mandarines",1477000.0,1477000.0,1477000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Palm Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Palm kernels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Palmkernel Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Palmkernel Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Peas,11000.0,6256.555097027204,6256.555097027204,-4743.444902972796,-4743.444902972796,-43.12222639066178,-43.12222639066178
Algeria,DZA,Africa North,Pepper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Pigmeat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Pigs,2794.0,2196.6916417660887,2300.1318202040925,-597.3083582339113,-493.8681797959075,-21.378251905293887,-17.676026478021022
Algeria,DZA,Africa North,Pimento,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Pineapples and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Plantains,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Potatoes and products,4659000.0,246055.18451889593,246055.18451889593,-4412944.815481104,-4412944.815481104,-94.7187125022774,-94.7187125022774
Algeria,DZA,Africa North,Poultry Birds,252348000.0,193976323.74076402,203977192.00785068,-58371676.25923598,-48370807.99214932,-23.131420205127828,-19.16829457421867
Algeria,DZA,Africa North,Poultry Meat,284000.0,217093.59427178683,225837.87807485627,-66906.40572821317,-58162.12192514373,-23.558593566272247,-20.479620396177367
Algeria,DZA,Africa North,"Pulses, Other and products",102000.0,46052.77197709889,46052.77197709889,-55947.22802290111,-55947.22802290111,-54.85022355186383,-54.85022355186383
Algeria,DZA,Africa North,Rabbits and hares,8428000.0,6910192.167165034,7172577.214675482,-1517807.8328349655,-1255422.7853245176,-18.009110498753746,-14.895856494120995
Algeria,DZA,Africa North,Rape and Mustard Cake,12098.0,11662.070304214127,11662.070304214127,-435.92969578587326,-435.92969578587326,-3.603320348701222,-3.603320348701222
Algeria,DZA,Africa North,Rape and Mustard Oil,8000.0,7711.734372103904,7711.734372103904,-288.2656278960958,-288.2656278960958,-3.6033203487012,-3.6033203487012
Algeria,DZA,Africa North,Rape and Mustardseed,23000.0,23000.0,23000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Rice (Milled Equivalent),315.0,315.0,315.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Roots, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Rubber,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Rye and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Seed cotton,81.0,81.0,81.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sesame seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sesameseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sesameseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sheep,17749131.0,17463366.055783287,17512529.201207772,-285764.9442167133,-236601.7987922281,-1.6100221707570528,-1.3330331428182518
Algeria,DZA,Africa North,Silk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sisal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Soft-Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sorghum and products,256.0,256.0,256.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Soyabean Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Soyabean Oil,102000.0,102000.0,102000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Soyabeans,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Spices, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sugar beet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sugar cane,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sugar non-centrifugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Sugar, Refined Equiv",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sunflower seed,85.0,85.0,85.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Sunflowerseed Cake,2019.0,1766.6687256540054,1766.6687256540054,-252.33127434599464,-252.33127434599464,-12.497834291530197,-12.497834291530197
Algeria,DZA,Africa North,Sunflowerseed Oil,2000.0,1750.0433141693964,1750.0433141693964,-249.95668583060365,-249.95668583060365,-12.497834291530186,-12.497834291530186
Algeria,DZA,Africa North,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Sweeteners, Other",141000.0,141000.0,141000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Tea (including mate),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Tobacco,11496.0,11496.0,11496.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Tomatoes and products,1636000.0,1636000.0,1636000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,"Vegetables, Other",6975000.0,6975000.0,6975000.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Wheat and products,3107000.0,3259521.6714843423,3292611.3274860946,152521.6714843423,185611.32748609455,4.908969149801812,5.973972561509311
Algeria,DZA,Africa North,Wine,19251.0,19251.0,19251.0,0.0,0.0,0.0,0.0
Algeria,DZA,Africa North,Wool (Clean Eq.),37890.0,37302.17637460527,37390.17252118812,-587.8236253947325,-499.8274788118797,-1.5513951580753083,-1.3191540744573182
Algeria,DZA,Africa North,Yams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Abaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Alcohol, Non-Food",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Apples and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Asses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Bananas,4115000.0,4115000.0,4115000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Barley and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Beans,373000.0,49355.366406815556,49355.366406815556,-323644.63359318447,-323644.63359318447,-86.76799828235508,-86.76799828235508
Angola,AGO,Africa Sub-Sahara,Beer,900000.0,845349.1158054802,845349.1158054802,-54650.88419451984,-54650.88419451984,-6.072320466057757,-6.072320466057757
Angola,AGO,Africa Sub-Sahara,"Beverages, Alcoholic",24000.0,15325.58653309795,15325.58653309795,-8674.41346690205,-8674.41346690205,-36.143389445425214,-36.143389445425214
Angola,AGO,Africa Sub-Sahara,"Beverages, Fermented",751000.0,479563.1452648567,479563.1452648567,-271436.8547351433,-271436.8547351433,-36.143389445425214,-36.143389445425214
Angola,AGO,Africa Sub-Sahara,Bovine Meat,105000.0,104022.27412369805,104042.67990700791,-977.725876301949,-957.3200929920858,-0.931167501239949,-0.9117334218972206
Angola,AGO,Africa Sub-Sahara,Buffaloes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Butter, Ghee",1000.0,977.2024771273936,977.8053927867967,-22.79752287260635,-22.194607213203312,-2.279752287260639,-2.219460721320332
Angola,AGO,Africa Sub-Sahara,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Camels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Cassava and products,8782000.0,8782000.0,8782000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Cattle,627585.0,621803.7198338673,621972.1678044501,-5781.280166132725,-5612.832195549854,-0.9211947650330621,-0.8943541027191304
Angola,AGO,Africa Sub-Sahara,"Cereals, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Citrus, Other",425000.0,425000.0,425000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Cloves,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Cocoa Beans and products,442.0,442.0,442.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Coconut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Coconuts - Incl Copra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Coffee and products,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Copra Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Cotton lint,1614.0,1614.0000000000002,1614.0000000000002,2.2737367544323206e-13,2.2737367544323206e-13,2.220446049250313e-14,2.220446049250313e-14
Angola,AGO,Africa Sub-Sahara,Cottonseed,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Cottonseed Cake,1452.0,1452.0,1452.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Cottonseed Oil,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Dates,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Eggs,5000.0,2673.5634688320056,2737.502261886832,-2326.4365311679944,-2262.497738113168,-46.52873062335989,-45.24995476226336
Angola,AGO,Africa Sub-Sahara,"Fats, Animals, Raw",11000.000000000002,10913.61339083372,10915.440817149503,-86.38660916628214,-84.55918285049847,-0.7853328106025681,-0.7687198440954446
Angola,AGO,Africa Sub-Sahara,"Fish, Seafood",411190.0,411190.0,411190.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Fodder crops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Fruits, Other",60000.0,60000.0,60000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Goats,1301392.0,1299398.8613965875,1299456.606850032,-1993.1386034125462,-1935.3931499680039,-0.1531543611312025,-0.14871715439837008
Angola,AGO,Africa Sub-Sahara,Grapefruit and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Grapes and products (excl wine),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Grazing,33680062.0,33680062.0,33680062.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Groundnut Cake,34542.0,70.99071077416751,70.99071077416751,-34471.00928922583,-34471.00928922583,-99.79448002207698,-99.79448002207698
Angola,AGO,Africa Sub-Sahara,Groundnut Oil,29000.0,59.60079359767408,59.60079359767408,-28940.399206402326,-28940.399206402326,-99.79448002207698,-99.79448002207698
Angola,AGO,Africa Sub-Sahara,Groundnuts (Shelled Eq),232000.0,476.8063487813926,476.8063487813926,-231523.1936512186,-231523.1936512186,-99.79448002207698,-99.79448002207698
Angola,AGO,Africa Sub-Sahara,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Hides and skins,17758.0,17603.53430027197,17606.774919608553,-154.465699728029,-151.22508039144668,-0.8698372549162614,-0.851588469374065
Angola,AGO,Africa Sub-Sahara,Honey,23000.0,23000.0,23000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Hops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Horses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Jute-Like Fibres,825.0,825.0,825.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Lemons, Limes and products",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Maize Germ Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Maize and products,2300000.0,2628277.5536148655,2845467.740193779,328277.5536148655,545467.7401937791,14.2729371136898,23.71598870407736
Angola,AGO,Africa Sub-Sahara,"Meat, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Milk - Excluding Butter,220000.0,214984.5449680266,215117.18641309525,-5015.455031973397,-4882.813586904755,-2.279752287260639,-2.219460721320343
Angola,AGO,Africa Sub-Sahara,Millet and products,55000.0,7.3172081652528105,7.3172081652528105,-54992.68279183475,-54992.68279183475,-99.98669598515409,-99.98669598515409
Angola,AGO,Africa Sub-Sahara,Mules,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Mutton & Goat Meat,26000.0,25961.095516829737,25962.217574067556,-38.90448317026312,-37.78242593244431,-0.1496326275779336,-0.14531702281709302
Angola,AGO,Africa Sub-Sahara,Nuts and products,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Oats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Offals, Edible",26000.0,19024.2140032037,19218.11517302698,-6975.785996796301,-6781.884826973019,-26.829946141524243,-26.084172411434693
Angola,AGO,Africa Sub-Sahara,"Oil, palm fruit",282227.0,282227.0,282227.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Oilcrops Oil, Other",1000.0,642.8302847297292,642.8302847297292,-357.1697152702708,-357.1697152702708,-35.71697152702708,-35.71697152702708
Angola,AGO,Africa Sub-Sahara,"Oilcrops, Other",4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Olive Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Olives (including preserved),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Onions,27436.0,27436.0,27436.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Oranges, Mandarines",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Palm Oil,57000.0,57000.0,57000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Palm kernels,24630.0,24630.0,24630.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Palmkernel Cake,12543.0,12222.62842275187,12222.62842275187,-320.37157724813005,-320.37157724813005,-2.554186217397192,-2.554186217397192
Angola,AGO,Africa Sub-Sahara,Palmkernel Oil,10000.0,9744.58137826028,9744.58137826028,-255.41862173972004,-255.41862173972004,-2.554186217397203,-2.554186217397203
Angola,AGO,Africa Sub-Sahara,Peas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Pepper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Pigmeat,150000.0,81032.12115189347,82966.35829149211,-68967.87884810653,-67033.64170850789,-45.97858589873769,-44.68909447233859
Angola,AGO,Africa Sub-Sahara,Pigs,1884154.0,998923.16651736,1023955.3677579489,-885230.83348264,-860198.6322420511,-46.98293417006465,-45.65436966628265
Angola,AGO,Africa Sub-Sahara,Pimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Pineapples and products,595000.0,595000.0,595000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Plantains,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Potatoes and products,446000.0,7046.214324615452,7046.214324615452,-438953.78567538457,-438953.78567538457,-98.4201313173508,-98.4201313173508
Angola,AGO,Africa Sub-Sahara,Poultry Birds,57760000.0,30498060.835854117,31261943.401590455,-27261939.164145883,-26498056.598409545,-47.19864813737168,-45.87613677009963
Angola,AGO,Africa Sub-Sahara,Poultry Meat,52000.0,27805.060075852856,28470.023523623055,-24194.939924147144,-23529.976476376945,-46.52873062335989,-45.24995476226336
Angola,AGO,Africa Sub-Sahara,"Pulses, Other and products",23000.0,23000.0,23000.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Rabbits and hares,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Rape and Mustard Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Rape and Mustard Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Rape and Mustardseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,Rice (Milled Equivalent),10000.0,10681.89459842132,10872.493785408846,681.8945984213206,872.4937854088457,6.818945984213198,8.724937854088456
Angola,AGO,Africa Sub-Sahara,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AGO,Africa Sub-Sahara,"Roots, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
